N1.HOG0001115,1,47.7846404120646,6.28847199092601
N1.HOG0001115,2,128.03732269795,6.31765294177866
N1.HOG0001115,3,128.012864289703,6.24718852531206
N1.HOG0001115,4,0.213109586511564,0.94267713540679
N1.HOG0001115,5,127.976903418617,6.14933699588192
N1.HOG0001115,6,49.9275160445177,6.18434531378395
N1.HOG0001115,7,69.7654460561462,5.72552927964104
N1.HOG0001115,8,128.043369398147,6.3536668124644
N1.HOG0001115,9,128.010431656534,6.23863763286609
N1.HOG0001167,1,153.581746260548,2.9448216508197
N1.HOG0001167,2,153.654817009185,2.85811078933902
N1.HOG0001167,3,153.621710375955,2.84567084062935
N1.HOG0001167,4,150.258860753907,3.00319155185991
N1.HOG0001167,5,153.61601257314,2.8397104474005
N1.HOG0001167,6,153.570358283716,2.84660007534161
N1.HOG0001167,7,150.634286224857,2.99392156920134
N1.HOG0001167,8,153.645023081597,2.85760491870911
N1.HOG0001167,9,153.607264973863,2.85602297101499
N1.HOG0001292,1,23.7602353506991,1.94946134655596
N1.HOG0001292,2,16.7037331459724,0.68210834938625
N1.HOG0001292,3,16.4867994416381,0.701769998629474
N1.HOG0001292,4,14.0448942112671,0.702182188030322
N1.HOG0001292,5,14.0681330665466,0.701556078657848
N1.HOG0001292,6,16.7697374483068,0.658827296486874
N1.HOG0001292,7,16.5167991247872,0.703231086187363
N1.HOG0001292,8,15.9192480071033,0.677553737876178
N1.HOG0001292,9,16.6991800310461,0.681175513749207
N1.HOG0001564,1,12.5702023439771,0.664664443179033
N1.HOG0001564,2,12.5360857423002,0.665709264886381
N1.HOG0001564,3,12.5598904124563,0.665151171533357
N1.HOG0001564,4,12.5324378901059,0.665284241040773
N1.HOG0001564,5,13.4778373601403,0.267715994888812
N1.HOG0001564,6,12.5612709088819,0.664778195557614
N1.HOG0001564,7,13.5179644313757,0.264146432390386
N1.HOG0001564,8,9.83660650773891,0.664538719874117
N1.HOG0001564,9,13.4781316981971,0.268142113003199
N1.HOG0001828,1,13.857381708227,0.632589847416845
N1.HOG0001828,2,13.85124747197,0.632175157114496
N1.HOG0001828,3,13.8679449781575,0.632448440465803
N1.HOG0001828,4,13.86809310223,0.632536081825539
N1.HOG0001828,5,13.8634369293886,0.632466006212886
N1.HOG0001828,6,13.8641255494604,0.632786903005124
N1.HOG0001828,7,13.8491599792014,0.631825367243143
N1.HOG0001828,8,13.8560395702953,0.632326613610984
N1.HOG0001828,9,13.8608317613016,0.631787626502289
N1.HOG0001925,1,0.715179202321451,0.872366489471913
N1.HOG0001925,2,12.6194118135209,1.58494311039288
N1.HOG0001925,3,0.967034466575569,0.218031894813204
N1.HOG0001925,4,0.964502124479623,0.218245642467708
N1.HOG0001925,5,0.655088944080489,0.882220814627613
N1.HOG0001925,6,1.04888327108711,0.816295892407623
N1.HOG0001925,7,1.10544741710328,0.781116224760216
N1.HOG0001925,8,1.0937852491079,0.796728935855047
N1.HOG0001925,9,0.955882936763373,0.835062253660908
N1.HOG0001968,1,15.0038866206596,0.649423009494755
N1.HOG0001968,2,14.9846343828904,0.650977031047184
N1.HOG0001968,3,14.620522302801,0.659665983197696
N1.HOG0001968,4,13.1286960909856,0.642594241774578
N1.HOG0001968,5,14.9888901530067,0.651473182023763
N1.HOG0001968,6,14.9420132384985,0.655762019221698
N1.HOG0001968,7,14.9073498313883,0.65798646121068
N1.HOG0001968,8,8.02068275911006,0.825071333444627
N1.HOG0001968,9,14.878235802702,0.659860825591368
N1.HOG0002054,1,1.30245656097031,0.521678167294292
N1.HOG0002054,2,16.7034146598453,3.98567937482311
N1.HOG0002054,3,1.17742746041404,0.551680247730511
N1.HOG0002054,4,1.25550129501426,0.535472127430005
N1.HOG0002054,5,0.0324938029443729,0.974743214140371
N1.HOG0002054,6,0.068243429526774,0.947878958559664
N1.HOG0002054,7,1.26832670789008,0.534279812732406
N1.HOG0002054,8,0.0137199571181554,0.987501599870255
N1.HOG0002054,9,0.0611930959858,0.946212929769782
N1.HOG0002134,1,8.23133180102377,25.0932530199447
N1.HOG0002134,2,4.62078060177737,2.16941128805934
N1.HOG0002134,3,5.09538515267559,2.28103974562647
N1.HOG0002134,4,4.19042433290088,2.03335969655894
N1.HOG0002134,5,4.78170935624439,2.32099115189006
N1.HOG0002134,6,0.298166747110372,1.13593142589275
N1.HOG0002134,7,4.75299908775924,2.15824756365951
N1.HOG0002134,8,4.76391915202839,2.16009891206085
N1.HOG0002134,9,4.79157056415715,2.15830003643298
N1.HOG0002234,1,0.667870988843788,0.900515461077075
N1.HOG0002234,2,0.640826971310162,0.914472615241036
N1.HOG0002234,3,0.191382726021402,0.933667374018171
N1.HOG0002234,4,0.65250981137433,0.903981928760511
N1.HOG0002234,5,0.405657521489047,0.920201747660131
N1.HOG0002234,6,0.669318169690087,0.902009440411619
N1.HOG0002234,7,14.7478994457961,1.52920096710014
N1.HOG0002234,8,0.654610948062327,0.903673465361313
N1.HOG0002234,9,1.17142844154659,0.825835542359488
N1.HOG0002444,1,0.381010750948917,0.888091326499196
N1.HOG0002444,2,3.89755686454555,5.7372350982554
N1.HOG0002444,3,0.358693296784622,0.876596059855265
N1.HOG0002444,4,0.382451565048541,0.886987193448513
N1.HOG0002444,5,0.340216554594008,0.867232661925881
N1.HOG0002444,6,0.373105670338191,0.887927873936787
N1.HOG0002444,7,4.00446767637186,5.85032398866822
N1.HOG0002444,8,0.825431658746311,27.9133550641725
N1.HOG0002444,9,3.93582312770559,6.0566461748559
N1.HOG0003021,1,5.01380217578117,1.29436973273797
N1.HOG0003021,2,5.04521643805128,1.29438816663192
N1.HOG0003021,3,5.03551722160773,1.29689285726145
N1.HOG0003021,4,5.01624168825219,1.29724131380043
N1.HOG0003021,5,5.61406284771874,1.28421045579716
N1.HOG0003021,6,5.25422902888022,1.28492263747813
N1.HOG0003021,7,4.95864897342472,1.26032407940845
N1.HOG0003021,8,5.36118411877032,1.29072661847731
N1.HOG0003021,9,5.06878557039454,1.29400169694747
N1.HOG0003159,1,5.51410410976496,7.79359952889259
N1.HOG0003159,2,6.29808109371606,3.058741377162e-05
N1.HOG0003159,3,5.40751860912223,7.61743857017347
N1.HOG0003159,4,3.52642853647649,7.94735710306902
N1.HOG0003159,5,6.09363406167085,0.171727324219149
N1.HOG0003159,6,6.14073588237443,0.122631086683184
N1.HOG0003159,7,3.54839964124039,8.14286589167269
N1.HOG0003159,8,5.97470843358042,0.326424047068961
